id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id,family,status_code,status_label
yima1243,Yimas,Papunesia,-4.71731,143.572,yee,PG,False,lowe1423,Lower Sepik,3.0,shifting
muri1260,Murik (Papua New Guinea),Papunesia,-3.86959,144.166,mtf,PG,False,lowe1423,Lower Sepik,3.0,shifting
kopa1248,Kopar,Papunesia,-3.98259,144.466,xop,PG,False,lowe1423,Lower Sepik,3.0,shifting
amam1246,Amam,Papunesia,-7.9,146.92,,PG,False,kuni1270,Kunimaipan,,
weri1253,Weri,Papunesia,-7.71834,146.914,wer,PG,False,kuni1270,Kunimaipan,1.0,not endangered
kubo1242,Kubo,Papunesia,-5.92584,142.183,jko,PG,False,east2433,East Strickland,1.0,not endangered
goba1246,Gobasi,Papunesia,-6.48678,142.201,goi,PG,False,east2433,East Strickland,1.0,not endangered
samo1303,Samo,Papunesia,-6.15496,142.195,smq,PG,False,east2433,East Strickland,1.0,not endangered
toro1253,Toro Tegu Dogon,Africa,15.0644,-2.22427,dtt,ML,False,dogo1299,Dogon,1.0,not endangered
jams1239,Jamsay Dogon,Africa,14.1794,-2.57999,djm,BF;ML,False,dogo1299,Dogon,1.0,not endangered
tira1258,Tiranige Diga Dogon,Africa,14.76,-3.7,tde,ML,False,dogo1299,Dogon,3.0,shifting
donn1239,Donno So Dogon,Africa,14.34019,-3.51468,dds,ML,False,dogo1299,Dogon,1.0,not endangered
toro1252,Toro So Dogon,Africa,14.40749,-3.10006,dts,ML,False,dogo1299,Dogon,1.0,not endangered
tomm1242,Tommo So Dogon,Africa,14.756,-3.28,dto,ML,False,dogo1299,Dogon,1.0,not endangered
dogu1235,Dogul Dom Dogon,Africa,14.5872,-3.56855,dbg,ML,False,dogo1299,Dogon,2.0,threatened
nang1261,Nanga,Africa,14.49,-3.02,nzz,ML,False,dogo1299,Dogon,3.0,shifting
bank1259,Bankan Tey Dogon,Africa,15.06,-2.92,dbw,ML,False,dogo1299,Dogon,3.0,shifting
bent1238,Ben Tey Dogon,Africa,14.78,-2.94,dbt,ML,False,dogo1299,Dogon,3.0,shifting
ganz1246,Ganza,Africa,10.2991,35.1373,gza,ET;SD,False,maoo1243,Blue Nile Mao,3.0,shifting
thra1250,Thracian,Eurasia,42.115469,24.711977,txh,BG,False,indo1319,Indo-European,6.0,extinct
daci1234,Dacian,Eurasia,46.2,23.3,xdc,RO,False,indo1319,Indo-European,6.0,extinct
mess1244,Messapic,Eurasia,40.538334,17.860344,cms,IT,False,indo1319,Indo-European,6.0,extinct
hitt1242,Hittite,Eurasia,40.0,35.0,hit,TR,False,indo1319,Indo-European,6.0,extinct
lamb1276,Lambayeque Quechua,South America,-6.1715,-79.468,quf,PE,False,quec1387,Quechuan,3.0,shifting
caja1238,Cajamarca Quechua,South America,-7.09314,-78.3214,qvc,PE,False,quec1387,Quechuan,3.0,shifting
sanm1289,San Martín Quechua,South America,-6.9582,-76.6608,qvs,PE,False,quec1387,Quechuan,4.0,moribund
chac1250,Chachapoyas Quechua,South America,-6.27021,-77.6615,quk,PE,False,quec1387,Quechuan,3.0,shifting
paca1245,Pacaraos Quechua,South America,-11.14278,-76.73046,qvp,PE,False,quec1387,Quechuan,4.0,moribund
cruz1243,Cruzeño,North America,34.0465,-119.864,crz,US,False,chum1262,Chumashan,6.0,extinct
sooo1256,Soo,Africa,2.58367,34.7595,teu,UG,False,kuli1252,Kuliak,4.0,moribund
nyan1313,Nyang'i,Africa,3.4997,33.73651,nyp,UG,False,kuli1252,Kuliak,5.0,nearly extinct
onaa1245,Selk'nam,South America,-54.0,-68.5,ona,AR,False,chon1288,Chonan,6.0,extinct
haus1240,Haush,South America,-54.7,-65.5,,CL,False,chon1288,Chonan,6.0,extinct
tehu1242,Tehuelche,South America,-47.5796,-68.3235,teh,AR,False,chon1288,Chonan,6.0,extinct
teus1236,Teushen,South America,-43.187556,-70.187989,,AR;CL,False,chon1288,Chonan,6.0,extinct
ariz1237,Arizona Tewa,North America,35.836667,-110.381389,,US,False,kiow1265,Kiowa-Tanoan,6.0,extinct
tewa1260,Rio Grande Tewa,North America,35.9053,-106.124,tew,US,False,kiow1265,Kiowa-Tanoan,3.0,shifting
piro1248,Piro,North America,35.2291,-106.415,pie,US,False,kiow1265,Kiowa-Tanoan,6.0,extinct
iwai1244,Iwaidja,Australia,-11.3379,132.453,ibd,AU,False,iwai1246,Iwaidjan Proper,3.0,shifting
gari1253,Garig-Ilgar,Australia,-11.412,132.182,ilg,AU,False,iwai1246,Iwaidjan Proper,6.0,extinct
qawa1238,Qawasqar,South America,-49.303195,-74.707536,alc,CL,False,kawe1237,Kawesqar,5.0,nearly extinct
alac1240,Alacalufe-Central,South America,-53.435719,-71.04126,,AR,False,kawe1237,Kawesqar,6.0,extinct
juho1239,South-Eastern Ju,Africa,-19.688,20.7673,ktz,BW;NA,False,kxaa1236,Kxa,2.0,threatened
vase1234,Northern Ju,Africa,-18.2675,18.1864,vaj,AO,False,kxaa1236,Kxa,2.0,threatened
cent2300,Central Ju,Africa,-19.566667,18.116667,,,False,kxaa1236,Kxa,2.0,threatened
kung1261,North-Central Ju,Africa,-21.92,18.0,knw,AO;NA;ZA,False,kxaa1236,Kxa,2.0,threatened
meak1234,Meakambut,Papunesia,-4.833,143.783,,PG,False,araf1243,Arafundi,2.0,threatened
yagw1240,Yagwoia,Papunesia,-7.14042,145.854,ygw,PG,False,anga1289,Angan,1.0,not endangered
till1254,Tillamook,North America,45.5,-123.83,til,US,False,sali1255,Salishan,6.0,extinct
kais1235,Kais,Papunesia,-1.78077,132.312,kzm,ID,False,sout3418,South Bird's Head,3.0,shifting
pura1253,Puragi,Papunesia,-2.05779,132.304,pru,ID,False,sout3418,South Bird's Head,2.0,threatened
duri1243,Duriankere,Papunesia,-1.348,130.958,dbn,ID,False,sout3418,South Bird's Head,4.0,moribund
suab1238,Suabo,Papunesia,-2.07971,132.157,szp,ID,False,sout3418,South Bird's Head,5.0,nearly extinct
awji1241,Awjilah,Africa,29.2341,21.1819,auj,LY,False,afro1255,Afro-Asiatic,3.0,shifting
nafu1238,Nafusi,Africa,31.93488,11.78231,jbn,LY;TN,False,afro1255,Afro-Asiatic,4.0,moribund
ghad1239,Ghadames,Africa,30.1168,10.0165,gha,DZ;LY;TN,False,afro1255,Afro-Asiatic,3.0,shifting
beja1238,Beja,Africa,17.2436,36.6666,bej,EG;ER;SD,False,afro1255,Afro-Asiatic,1.0,not endangered
copt1239,Coptic,Africa,29.472,31.2053,cop,EG,False,afro1255,Afro-Asiatic,6.0,extinct
egyp1246,Egyptian (Ancient),Africa,28.381735,30.834959,egy,EG,False,afro1255,Afro-Asiatic,6.0,extinct
wich1260,Wichita,North America,35.0665,-98.1831,wic,US,False,cadd1255,Caddoan,6.0,extinct
kelo1246,Kelo,Africa,10.9291,34.3816,xel,SD;SS,False,east2386,Eastern Jebel,3.0,shifting
molo1257,Molo,Africa,10.793,33.5677,zmo,SD,False,east2386,Eastern Jebel,3.0,shifting
akaa1242,Aka,Africa,11.2101,33.6524,soh,SD,False,east2386,Eastern Jebel,3.0,shifting
gulu1236,Gulunggulu,Australia,,,,AU,False,unat1236,Unattested,6.0,extinct
vill1242,Villa Viciosa Agta,Papunesia,17.471,120.638,dyg,PH,False,unat1236,Unattested,6.0,extinct
sors1239,Sorsogon Ayta,Papunesia,13.0426,124.165,ays,PH,False,unat1236,Unattested,4.0,moribund
taya1256,Tayabas Ayta near Lucena City in Western Quezon,Papunesia,16.3171,121.293,ayy,PH,False,unat1236,Unattested,6.0,extinct
kara1475,Karahawyana,South America,-1.29991,-57.8716,xkh,BR,False,unat1236,Unattested,,
wikk1239,Wik-Keyangan,Australia,-14.2649,142.005,wif,AU,False,unat1236,Unattested,6.0,extinct
pard1245,Pardhan,Eurasia,22.1666,79.7773,pch,IN,False,unat1236,Unattested,2.0,threatened
agar1251,Agariya,Eurasia,24.5024,82.297,agi,IN,False,unat1236,Unattested,1.0,not endangered
naga1399,Nagarchal,Eurasia,25.5399,75.8519,nbg,IN,False,unat1236,Unattested,6.0,extinct
tuku1240,Tukumanféd,South America,-11.518,-61.42,tkf,BR,False,unat1236,Unattested,6.0,extinct
more1262,Morerebi,South America,-8.66822,-61.3858,xmo,BR,False,unat1236,Unattested,2.0,threatened
hima1247,Himarimã,South America,-6.25217,-64.70047,hir,BR,False,unat1236,Unattested,1.0,not endangered
barb1242,Barbacoas,South America,1.5206,-78.4834,bpb,CO,False,unat1236,Unattested,6.0,extinct
shuw1238,Shuwa-Zamani,Africa,12.25,14.0,ksa,NG,False,unat1236,Unattested,2.0,threatened
ruma1250,Ruma,Africa,10.571,8.21883,ruz,NG,False,unat1236,Unattested,3.0,shifting
dung1254,Dungu,Africa,10.5043,8.19543,dbv,NG,False,unat1236,Unattested,3.0,shifting
mala1471,Mala (Nigeria),Africa,10.5776,8.09838,ruy,NG,False,unat1236,Unattested,3.0,shifting
ware1252,Ware,Africa,,,wre,TZ,False,unat1236,Unattested,6.0,extinct
nshi1235,Nshi,Africa,7.22,10.58,nsc,NG,False,unat1236,Unattested,1.0,not endangered
vono1238,Vono,Africa,10.4357,8.20774,kch,NG,False,unat1236,Unattested,2.0,threatened
tumi1238,Tumi,Africa,10.5113,8.10378,kku,NG,False,unat1236,Unattested,3.0,shifting
esum1241,Esuma,Africa,5.21504,-3.05409,esm,CI,False,unat1236,Unattested,6.0,extinct
dekk1240,Dek,Africa,11.0183,14.4833,dek,CM,False,unat1236,Unattested,2.0,threatened
kaiv1238,Kaivi,Africa,10.4328,8.10795,kce,NG,False,unat1236,Unattested,3.0,shifting
bade1240,Badeshi,Eurasia,35.2655,72.6823,bdz,PK,False,unat1236,Unattested,6.0,extinct
mana1248,Manangkari,Australia,-11.361,132.352,znk,AU,False,unat1236,Unattested,6.0,extinct
ware1254,Wares,Papunesia,-2.47357,139.337,wai,ID,False,unat1236,Unattested,3.0,shifting
papa1263,Papavô,South America,-9.5,-72.0,ppv,BR,False,unat1236,Unattested,,
xipi1238,Xipináwa,South America,-8.22,-72.39,xip,BR,False,unat1236,Unattested,6.0,extinct
mayo1267,Mayo (Brazil),South America,,,,BR,False,unat1236,Unattested,6.0,extinct
kont1246,Kontanáwa,South America,,,,BR,False,unat1236,Unattested,,
pisa1244,Pisabo,South America,-6.32551,-73.3411,pig,BR;PE,False,unat1236,Unattested,3.0,shifting
shin1267,Shinabo,South America,-14.3798,-62.3404,snh,BO,False,unat1236,Unattested,,
runa1235,Runa,South America,2.74999,-76.5,rna,CO,False,unat1236,Unattested,6.0,extinct
arma1244,Arma,South America,2.03332,-76.0,aoh,CO,False,unat1236,Unattested,6.0,extinct
mara1408,Marawan,South America,3.9,-51.8,,BR,False,unat1236,Unattested,6.0,extinct
agua1251,Aguano,South America,-5.25,-75.8333,aga,PE,False,unat1236,Unattested,6.0,extinct
agav1236,Agavotaguerra,South America,-13.29849,-53.43936,avo,BR,False,unat1236,Unattested,6.0,extinct
ngur1260,Ngurmbur,Australia,-12.6483,132.508,nrx,AU,False,unat1236,Unattested,6.0,extinct
yugu1250,Yugul,Australia,,,ygu,AU,False,unat1236,Unattested,6.0,extinct
yala1242,Yalakalore,South America,-13.2396,-59.9925,xyl,BR,False,unat1236,Unattested,6.0,extinct
tawe1235,Tawendê,South America,,,,BR,False,unat1236,Unattested,6.0,extinct
yele1238,Yelelihre,South America,,,,BR,False,unat1236,Unattested,,
alap1235,Alapmunte,South America,-12.329886,-59.996702,apv,BR,False,unat1236,Unattested,6.0,extinct
yugh1239,Yugh,Eurasia,60.8778,89.7479,yug,RU,False,yeni1252,Yeniseian,6.0,extinct
kett1243,Ket,Eurasia,63.7551,87.5466,ket,RU,False,yeni1252,Yeniseian,3.0,shifting
lowe1407,Lower-Nosop,Africa,-25.54522,20.588827,nsb,ZA,False,tuuu1241,Tuu,6.0,extinct
xamm1241,/Xam,Africa,-31.7612,20.1733,xam,ZA,False,tuuu1241,Tuu,6.0,extinct
sout2994,Southern Nambikuára,South America,-14.3707,-59.5187,nab,BR,False,namb1299,Nambiquaran,3.0,shifting
zagh1240,Beria,Africa,17.4842,23.4626,zag,LY;SD;TD,False,saha1256,Saharan,1.0,not endangered
bert1249,Berti,Africa,14.67,25.83,byt,SD,False,saha1256,Saharan,6.0,extinct
bura1267,Burarra,Australia,-12.3061,134.365,bvr,AU,False,mani1293,Maningrida,3.0,shifting
gura1252,Guragone,Australia,-12.66855,134.09501,gge,AU,False,mani1293,Maningrida,5.0,nearly extinct
naka1260,Nakara,Australia,-12.07653,134.32729,nck,AU,False,mani1293,Maningrida,4.0,moribund
djee1236,Djeebbana,Australia,-12.0133,134.097,djj,AU,False,mani1293,Maningrida,3.0,shifting
gitx1241,Gitxsan,North America,55.09,-128.08,git,CA,False,tsim1258,Tsimshian,4.0,moribund
nisg1240,Nisga'a,North America,55.199,-129.192,ncg,CA,False,tsim1258,Tsimshian,4.0,moribund
nana1257,Nanai,Eurasia,48.43426,134.79726,gld,CN;RU,False,tung1282,Tungusic,4.0,moribund
jurc1239,Jurchen,Eurasia,44.412626,126.866803,juc,CN,False,tung1282,Tungusic,6.0,extinct
peba1243,Peba,South America,-3.5,-72.0,,PE,False,peba1241,Peba-Yagua,6.0,extinct
yame1242,Yameo,South America,-4.16666,-73.6667,yme,PE,False,peba1241,Peba-Yagua,6.0,extinct
khin1240,Khinalug,Eurasia,41.1801,48.0571,kjj,AZ,False,nakh1245,Nakh-Daghestanian,3.0,shifting
lakk1252,Lak,Eurasia,42.1328,47.0809,lbe,AZ;GE;KZ;RU;UA,False,nakh1245,Nakh-Daghestanian,2.0,threatened
bats1242,Bats,Eurasia,42.1806,45.344,bbl,GE,False,nakh1245,Nakh-Daghestanian,4.0,moribund
espe1235,Esperanto,Eurasia,49.3273,2.81045,epo,PL,False,arti1236,Artificial Language,1.0,not endangered
idoo1234,Ido,Eurasia,,,ido,FR,False,arti1236,Artificial Language,,
efat1235,Efatese,Papunesia,-17.57023,168.25945,,VU,False,arti1236,Artificial Language,,
sout3391,Southwestern Tasmanian,Australia,-43.41297,146.06197,xpx,AU,False,west1503,Western Tasmanian,6.0,extinct
nort3415,Northwestern Tasmanian,Australia,-40.76592,144.74362,xpw,AU,False,west1503,Western Tasmanian,6.0,extinct
roco1235,Rocorona,South America,-12.683215,-63.9917,,BO,False,chap1271,Chapacuran,6.0,extinct
chap1269,Chapakura,South America,-14.8,-62.2,,BO,False,chap1271,Chapacuran,6.0,extinct
itel1242,West Itelmen,Eurasia,56.046173,156.30704,itl,RU,False,chuk1271,Chukotko-Kamchatkan,4.0,moribund
sout3274,South Itelmen,Eurasia,53.054427,157.430702,,RU,False,chuk1271,Chukotko-Kamchatkan,6.0,extinct
east2812,Northeast Itelmen,Eurasia,57.596103,162.486163,,RU,False,chuk1271,Chukotko-Kamchatkan,6.0,extinct
alut1245,Alutor,Eurasia,60.3844,165.653,alr,RU,False,chuk1271,Chukotko-Kamchatkan,4.0,moribund
siks1238,Siksika,North America,49.0669,-113.109,bla,CA;US,False,algi1248,Algic,4.0,moribund
ipik1244,Ipiko,Papunesia,-7.37424,144.863,ipo,PG,False,anim1240,Anim,3.0,shifting
abom1238,Abom,Papunesia,-8.42448,142.842,aob,PG,False,anim1240,Anim,5.0,nearly extinct
tequ1245,Tequistlateco Chontal,North America,16.4,-95.59,,MX,False,tequ1244,Tequistlatecan,6.0,extinct
lowl1260,Lowland Oaxaca Chontal,North America,15.9497,-95.6876,clo,MX,False,tequ1244,Tequistlatecan,4.0,moribund
jiam1236,Jiamao,Eurasia,18.5548,109.854,jio,CN,False,taik1256,Tai-Kadai,1.0,not endangered
ainu1240,Hokkaido Ainu,Eurasia,43.633654,142.46167,ain,JP,False,ainu1252,Ainu,5.0,nearly extinct
kuri1271,Kuril Ainu,Eurasia,49.401648,154.722412,,JP,False,ainu1252,Ainu,6.0,extinct
peii1238,Pei,Papunesia,-4.43974,142.247,ppq,PG,False,wali1264,Walioic,4.0,moribund
nucl1453,Walio,Papunesia,-4.41234,142.231,wla,PG,False,wali1264,Walioic,3.0,shifting
agbi1234,Agbirigba,Africa,,,,NG,False,spee1234,Speech Register,,
mede1238,Medefidrin,Africa,,,dmf,NG,False,spee1234,Speech Register,,
labi1244,La'bi,Africa,7.85817,15.2895,lbi,CM,False,spee1234,Speech Register,6.0,extinct
shel1236,Shelta,Eurasia,53.7907,-7.73983,sth,GB;IE;US,False,spee1234,Speech Register,1.0,not endangered
erro1240,Erromintxela,Eurasia,43.17251,-1.46112,emx,FR,False,spee1234,Speech Register,4.0,moribund
camt1236,Camtho,Africa,-26.247,27.942,cmt,ZA,False,spee1234,Speech Register,6.0,extinct
call1235,Callawalla,South America,-15.88451,-68.10176,caw,BO,False,spee1234,Speech Register,6.0,extinct
sebs1234,Seb Seliyer,Eurasia,,,,IR,False,spee1234,Speech Register,,
trav1237,Traveller Danish,Eurasia,55.5605,12.059,rmd,DK,False,spee1234,Speech Register,6.0,extinct
loma1235,Lomavren,Eurasia,41.599419,44.094985,rmi,AM;AZ;RU;SY,False,spee1234,Speech Register,4.0,moribund
adur1234,Adurgari,Eurasia,33.79,69.32,,AF,False,spee1234,Speech Register,,
ngat1248,Ngatik Men's Creole,Papunesia,5.78748,157.156112,ngm,FM,False,spee1234,Speech Register,4.0,moribund
tsot1242,Tsotsitaal,Africa,-25.8633,27.4955,fly,ZA,False,spee1234,Speech Register,6.0,extinct
gogo1265,Gogodala,Papunesia,-8.08527,142.874,ggw,PG,False,suki1244,Suki-Gogodala,1.0,not endangered
kair1267,Kairak,Papunesia,-4.46941,151.98,ckr,PG,False,bain1263,Baining,1.0,not endangered
urap1240,Ura (Papua New Guinea),Papunesia,-4.64226,151.953,uro,PG,False,bain1263,Baining,3.0,shifting
mako1250,Makolkol,Papunesia,-4.87995,151.709,zmh,PG,False,bain1263,Baining,6.0,extinct
kaxu1237,Kaxuiâna,South America,2.17138,-55.9101,kbb,BR,False,cari1283,Cariban,4.0,moribund
waim1253,Waimiri-Atroari,South America,-0.61832,-60.4259,atr,BR,False,cari1283,Cariban,3.0,shifting
bona1255,Bonari,South America,-2.047516,-58.468488,,BR,False,cari1283,Cariban,6.0,extinct
baka1277,Bakairí,South America,-14.2628,-54.7034,bkq,BR,False,cari1283,Cariban,3.0,shifting
gali1262,Galibi Carib,South America,5.83772,-56.8323,car,BR;GF;GY;SR;VE,False,cari1283,Cariban,3.0,shifting
palm1241,Palmela,South America,-12.628898,-63.124168,,BR,False,cari1283,Cariban,6.0,extinct
pime1237,Pimenteira,South America,-7.344019,-43.88325,,BR,False,cari1283,Cariban,6.0,extinct
opon1234,Opón-Carare,South America,6.473146,-74.084846,,CO,False,cari1283,Cariban,6.0,extinct
chin1272,Creolized Grand Ronde Chinook Jargon,North America,55.0,-125.0,chn,CA;US,False,chin1490,Chinookan,6.0,extinct
chin1286,Clatsop-Shoalwater Chinook,North America,46.39132,-123.9249,chh,US,False,chin1490,Chinookan,6.0,extinct
sais1237,Saisiyat,Papunesia,24.6043,121.067,xsy,CN;TW,False,aust1307,Austronesian,4.0,moribund
kulo1238,Kulon,Papunesia,25.00238,121.32473,uon,CN,False,aust1307,Austronesian,6.0,extinct
kulo1237,Pazeh-Kahabu,Papunesia,23.7562,120.976,pzh,CN;TW,False,aust1307,Austronesian,5.0,nearly extinct
thao1240,Thao,Papunesia,23.8333,120.93,ssf,CN;TW,False,aust1307,Austronesian,6.0,extinct
tsou1248,Tsou,Papunesia,23.216,120.787,tsu,CN;TW,False,aust1307,Austronesian,3.0,shifting
sira1267,Sirayaic,Papunesia,22.9777,120.315,fos,CN;TW,False,aust1307,Austronesian,6.0,extinct
atay1247,Atayal,Papunesia,24.5209,121.388,tay,CN,False,aust1307,Austronesian,2.0,threatened
taro1264,Seediq,Papunesia,23.9032,121.358,trv,CN;TW,False,aust1307,Austronesian,5.0,nearly extinct
atii1237,Ati,Papunesia,11.1539,122.512,atk,PH,False,aust1307,Austronesian,3.0,shifting
cham1312,Chamorro,Papunesia,13.438011,144.74474,cha,GU;MP,False,aust1307,Austronesian,3.0,shifting
sund1252,Sundanese,Papunesia,-6.89708,107.106,sun,ID,False,aust1307,Austronesian,1.0,not endangered
pala1344,Palauan,Papunesia,7.34138,134.476678,pau,PW,False,aust1307,Austronesian,1.0,not endangered
reja1240,Rejang,Papunesia,-3.33056,102.434,rej,ID,False,aust1307,Austronesian,1.0,not endangered
char1269,Chara,Africa,6.63946,36.4192,cra,ET,False,gong1255,Ta-Ne-Omotic,3.0,shifting
anfi1235,Anfillo,Africa,8.568,34.647,myo,ET,False,gong1255,Ta-Ne-Omotic,3.0,shifting
boro1277,Boro (Ethiopia),Africa,10.6596,35.345,bwo,ET,False,gong1255,Ta-Ne-Omotic,3.0,shifting
daww1239,Dâw,South America,-0.1177,-67.2934,kwa,BR,False,nada1235,Naduhup,3.0,shifting
kima1246,Kimaama,Papunesia,-8.01899,138.355,kig,ID,False,kolo1268,Kolopom,2.0,threatened
rian1263,Riantana,Papunesia,-7.50746,138.484,ran,ID,False,kolo1268,Kolopom,2.0,threatened
yelm1242,Southern Yelmek,Papunesia,-7.93,139.32,jel,ID,False,bula1259,Bulaka River,4.0,moribund
wana1273,Wanam Yelmek,Papunesia,-7.451,139.108,,ID,False,bula1259,Bulaka River,4.0,moribund
tsug1237,Tsugaru,Eurasia,40.7435,140.6873,,JP,False,japo1237,Japonic,,
sats1241,Kagoshima,Eurasia,31.8764,130.4454,,JP,False,japo1237,Japonic,,
oldj1239,Old Japanese,Eurasia,34.68333,135.8,ojp,JP,False,japo1237,Japonic,6.0,extinct
sout2750,Southern Yukaghir,Eurasia,64.218,154.375,yux,RU,False,yuka1259,Yukaghir,5.0,nearly extinct
chuv1256,Chuvantsy,Eurasia,65.17,167.96,xcv,RU,False,yuka1259,Yukaghir,6.0,extinct
biao1254,Biao-Jiao Mien,Eurasia,25.5309,111.344,bje,CN,False,hmon1336,Hmong-Mien,5.0,nearly extinct
amap1240,Ama (Papua New Guinea),Papunesia,-4.20192,141.658,amm,PG,False,left1242,Left May,2.0,threatened
sayu1241,Sayula Popoluca,North America,17.8606,-94.9531,pos,MX,False,mixe1284,Mixe-Zoque,3.0,shifting
olut1240,Oluta Popoluca,North America,17.8937,-94.8863,plo,MX,False,mixe1284,Mixe-Zoque,4.0,moribund
tapa1260,Tapachultec,North America,14.9,-92.28,qcs,MX,False,mixe1284,Mixe-Zoque,6.0,extinct
chim1300,Chimalapa Zoque,North America,16.6543,-94.6913,zoh,MX,False,mixe1284,Mixe-Zoque,3.0,shifting
towe1240,Towei,Papunesia,-3.87428,140.803,ttn,ID,False,pauw1244,Pauwasi,3.0,shifting
dubu1240,Dubu,Papunesia,-3.62591,140.768,dmu,ID,False,pauw1244,Pauwasi,3.0,shifting
emum1240,Emumu,Papunesia,-3.74242,140.903,enr,ID,False,pauw1244,Pauwasi,3.0,shifting
yafi1240,Yafi,Papunesia,-3.39765,140.897,wfg,ID,False,pauw1244,Pauwasi,3.0,shifting
kark1258,Karkar-Yuri,Papunesia,-3.74954,141.098,yuj,PG,False,pauw1244,Pauwasi,3.0,shifting
hume1246,Humene,Papunesia,-9.70693,147.562,huf,PG,False,kwal1257,Kwalean,1.0,not endangered
uare1241,Uare,Papunesia,-9.69571,147.687,ksj,PG,False,kwal1257,Kwalean,1.0,not endangered
maka1316,Makasae-Makalero,Papunesia,-8.65843,126.507,mkz,TL,False,timo1261,Timor-Alor-Pantar,1.0,not endangered
kyen1243,Kyenele,Papunesia,-4.66964,143.855,kql,PG,False,yuat1252,Yuat,3.0,shifting
abuu1241,Abu,Papunesia,-4.24027,144.474,ado,PG,False,ramu1234,Ramu,3.0,shifting
goro1261,Gorovu,Papunesia,-4.52947,144.59,grq,PG,False,ramu1234,Ramu,5.0,nearly extinct
anor1241,Anor,Papunesia,-4.98449,144.801,anj,PG,False,ramu1234,Ramu,3.0,shifting
aiom1240,Aiome,Papunesia,-5.13467,144.765,aki,PG,False,ramu1234,Ramu,3.0,shifting
mouw1234,Mouwase,Papunesia,-7.442,143.808,jmw,PG,False,tura1263,Turama-Kikori,1.0,not endangered
ikob1240,Ikobi,Papunesia,-7.30342,143.618,meb,PG,False,tura1263,Turama-Kikori,1.0,not endangered
bari1298,Barikewa,Papunesia,-7.09739,143.99279,jbk,PG,False,tura1263,Turama-Kikori,1.0,not endangered
nina1238,Ninam,South America,4.03894,-62.7801,shb,BR;VE,False,yano1268,Yanomamic,2.0,threatened
yano1269,Yãnoma,South America,1.3021,-62.3009,,BR,False,yano1268,Yanomamic,2.0,threatened
abip1241,Abipon,South America,-29.0,-61.0,axb,AR,False,guai1249,Guaicuruan,6.0,extinct
awtu1239,Awtuw,Papunesia,-3.53129,141.928,kmn,PG,False,sepi1257,Sepik,3.0,shifting
kwom1262,Kwoma,Papunesia,-4.08721,142.664,kmo,PG,False,sepi1257,Sepik,3.0,shifting
awun1245,Auwon,Papunesia,-3.79671,141.999,aww,PG,False,sepi1257,Sepik,3.0,shifting
nami1256,Namia,Papunesia,-3.85538,141.788,nnm,PG,False,sepi1257,Sepik,2.0,threatened
akkk1240,Ak,Papunesia,-3.57026,141.784,akq,PG,False,sepi1257,Sepik,4.0,moribund
ocai1244,Ocaina,South America,-2.159,-72.1422,oca,CO;PE,False,huit1251,Huitotoan,5.0,nearly extinct
nonu1241,Nonuya,South America,-1.25,-72.5,noj,CO;PE,False,huit1251,Huitotoan,6.0,extinct
nupo1240,Nüpode Huitoto,South America,-2.34495,-70.9559,hux,BR;CO;PE,False,huit1251,Huitotoan,4.0,moribund
ando1254,Andoquero,South America,-0.666992,-72.310867,,CO,False,huit1251,Huitotoan,6.0,extinct
coer1236,Coeruna,South America,-1.054216,-70.58464,,CO,False,huit1251,Huitotoan,6.0,extinct
kenu1236,Kenuzi-Dongola,Africa,21.2837,31.8992,kzh,EG;SD,False,nubi1251,Nubian,3.0,shifting
birk1242,Birked,Africa,12.5,24.83,brk,SD,False,nubi1251,Nubian,6.0,extinct
gadj1243,Gajirrabeng,Australia,-15.4786,129.156,gdh,AU,False,jarr1235,Jarrakan,6.0,extinct
miri1266,Miriwung,Australia,-16.3596,128.889,mep,AU,False,jarr1235,Jarrakan,5.0,nearly extinct
kili1268,Kiliwa,North America,30.5471,-115.123,klb,MX,False,coch1271,Cochimi-Yuman,5.0,nearly extinct
coch1272,Cochimi,North America,29.04,-114.077,coj,MX,False,coch1271,Cochimi-Yuman,6.0,extinct
robi1235,Robinia,North America,29.48365,-114.3061,,MX,False,coch1271,Cochimi-Yuman,6.0,extinct
kweg1241,Kwegu,Africa,5.40416,36.1702,xwg,ET,False,surm1244,Surmic,3.0,shifting
assa1269,Assangori,Africa,13.9592,22.6393,sjg,SD;TD,False,tama1329,Tamaic,2.0,threatened
tama1331,Tama (Chad),Africa,14.332,21.9951,tma,SD;TD,False,tama1329,Tamaic,2.0,threatened
deni1241,Deni,South America,-6.74962,-67.5029,dny,BR,False,araw1282,Arawan,3.0,shifting
culi1244,Culina,South America,-8.55268,-70.6648,cul,BR;PE,False,araw1282,Arawan,3.0,shifting
ndru1234,Ndrulo,Africa,2.250128,30.870201,dno,CD,False,cent2225,Central Sudanic,2.0,threatened
lend1245,Lendu,Africa,2.1898,30.6794,led,CD;UG,False,cent2225,Central Sudanic,1.0,not endangered
avok1242,Avokaya,Africa,4.38639,29.9379,avu,CD;SS,False,cent2225,Central Sudanic,1.0,not endangered
logo1259,Logo,Africa,3.32608,29.8866,log,CD;SS,False,cent2225,Central Sudanic,1.0,not endangered
lugb1240,Lugbara,Africa,3.02245,30.8642,lgg,CD;UG,False,cent2225,Central Sudanic,1.0,not endangered
